order_id,order_date,total_amount,user_id,city,membership,restaurant_id,restaurant_name,cuisine,rating
281,13-05-2023,850.33,349,Bangalore,Regular,271,Hotel Curry House North Indian,Chinese,3.8
282,05-12-2023,742.69,2071,Hyderabad,Regular,224,Darbar Kitchen Non-Veg,Chinese,4.8
283,26-10-2023,1434.2,55,Bangalore,Regular,175,Sai Biryani Non-Veg,Chinese,4.1
284,18-03-2023,951.22,1174,Pune,Regular,366,Swagath Mess Chinese,Indian,4.5
285,24-03-2023,571.04,764,Hyderabad,Regular,365,Udupi Kitchen Multicuisine,Italian,3.6
286,08-08-2023,711.18,1446,Pune,Regular,81,Darbar Mess Chinese,Chinese,3.2
287,26-09-2023,1010.1,4,Bangalore,Regular,449,Sai Restaurant South Indian,Indian,4.5
288,22-07-2023,560.28,2098,Bangalore,Regular,442,Sai Eatery Andhra,Italian,3.7
289,04-01-2023,219.4,186,Chennai,Regular,163,Spice Delights Multicuisine,Italian,4.2
290,15-08-2023,258.46,1213,Pune,Regular,163,Spice Delights Multicuisine,Italian,4.2
291,10-01-2023,534.05,936,Pune,Gold,147,Amma Cafe South Indian,Italian,3.2
292,08-08-2023,248.1,2160,Chennai,Regular,200,Annapurna Restaurant Pure Veg,Chinese,3.9
293,02-10-2023,1190.26,1646,Bangalore,Gold,119,Spice Restaurant Non-Veg,Chinese,3.7
294,23-07-2023,549.97,537,Bangalore,Regular,483,Darbar Restaurant Family Restaurant,Chinese,4.5
295,09-03-2023,391.4,595,Chennai,Regular,206,Swagath Biryani Non-Veg,Mexican,3.2
296,15-01-2023,1035.36,2928,Pune,Gold,147,Amma Cafe South Indian,Italian,3.2
297,11-11-2023,300.6,2594,Pune,Regular,301,Classic Tiffins North Indian,Italian,4.8
298,31-05-2023,824.92,1305,Chennai,Regular,85,Royal Kitchen South Indian,Mexican,4.4
299,06-03-2023,504.65,1628,Hyderabad,Gold,197,Sri Curry House North Indian,Mexican,4.7
300,25-02-2023,1307.89,2694,Bangalore,Regular,204,Udupi Dhaba Non-Veg,Mexican,4.7
301,01-05-2023,1020.89,1164,Bangalore,Regular,202,Swagath Foods Chinese,Indian,4.7
302,21-02-2023,690.95,2118,Chennai,Regular,234,Swagath Kitchen North Indian,Chinese,3.7
303,16-03-2023,121.39,1395,Hyderabad,Gold,111,Ruchi Dhaba Chinese,Mexican,4.2
304,05-02-2023,993.25,2401,Bangalore,Gold,432,Hotel Eatery Pure Veg,Mexican,5.0
305,12-09-2023,1462.67,1262,Pune,Gold,329,Spice Tiffins Pure Veg,Chinese,3.3
306,28-08-2023,772.47,2233,Hyderabad,Regular,18,Annapurna Kitchen Family Restaurant,Italian,4.5
307,18-10-2023,345.66,1150,Bangalore,Gold,497,Hotel Delights South Indian,Mexican,4.4
308,22-05-2023,1204.97,757,Pune,Gold,438,Grand Biryani Pure Veg,Italian,3.2
309,30-10-2023,1494.0,1344,Hyderabad,Gold,76,Amma Kitchen Punjabi,Italian,4.7
310,22-11-2023,365.5,1402,Pune,Regular,113,Darbar Biryani Pure Veg,Chinese,5.0
311,13-01-2023,919.29,832,Chennai,Regular,103,Darbar Restaurant North Indian,Mexican,4.9
312,08-11-2023,1026.01,1921,Pune,Gold,242,Classic Dhaba Punjabi,Mexican,4.0
313,04-02-2023,348.63,2183,Hyderabad,Gold,333,Amma Mess Multicuisine,Chinese,3.1
314,25-07-2023,865.98,2177,Hyderabad,Regular,410,Darbar Mess Pure Veg,Italian,3.6
315,28-02-2023,245.73,2474,Chennai,Gold,32,Udupi Eatery North Indian,Italian,3.2
316,25-07-2023,319.08,2280,Bangalore,Regular,251,Grand Curry House Andhra,Chinese,3.9
317,31-10-2023,262.36,322,Pune,Regular,143,Classic Cafe Punjabi,Chinese,4.0
318,04-10-2023,1443.73,1739,Pune,Regular,303,Swagath Foods Andhra,Mexican,3.2
319,12-12-2023,420.56,694,Bangalore,Gold,83,Darbar Mess Pure Veg,Chinese,3.5
320,02-05-2023,1431.39,2555,Bangalore,Regular,262,Hotel Cafe Punjabi,Chinese,4.9
321,11-12-2023,1239.1,2023,Bangalore,Regular,134,New Tiffins Non-Veg,Mexican,4.3
322,04-04-2023,765.9,1690,Hyderabad,Gold,208,New Curry House South Indian,Mexican,4.7
323,04-10-2023,548.43,2084,Chennai,Gold,168,Ruchi Foods Family Restaurant,Indian,3.7
324,07-03-2023,968.8,2742,Hyderabad,Gold,163,Spice Delights Multicuisine,Italian,4.2
325,28-03-2023,817.89,223,Chennai,Gold,39,Ruchi Delights South Indian,Indian,4.8
326,09-10-2023,1039.9,48,Chennai,Gold,279,Sri Tiffins Andhra,Italian,4.9
327,20-09-2023,396.63,413,Pune,Gold,171,Ruchi Mess Non-Veg,Mexican,3.6
328,30-12-2023,1425.43,1019,Hyderabad,Gold,254,Ruchi Dhaba Chinese,Indian,4.7
329,15-03-2023,654.51,1573,Chennai,Gold,17,Udupi Delights Non-Veg,Indian,4.6
330,30-07-2023,1415.25,1588,Hyderabad,Gold,194,New Dhaba Family Restaurant,Chinese,3.8
331,08-11-2023,1058.26,1679,Pune,Gold,6,Ruchi Restaurant South Indian,Chinese,4.8
332,16-12-2023,816.47,870,Bangalore,Gold,320,Hotel Cafe Multicuisine,Italian,4.1
333,29-05-2023,1063.14,2271,Pune,Gold,208,New Curry House South Indian,Mexican,4.7
334,01-01-2024,419.28,1496,Chennai,Regular,33,Amma Foods Non-Veg,Italian,4.2
335,10-08-2023,561.81,1134,Bangalore,Gold,46,Udupi Delights Family Restaurant,Chinese,3.6
336,14-12-2023,1422.53,2122,Pune,Regular,356,Hotel Foods Multicuisine,Indian,4.2
337,10-12-2023,979.78,1155,Hyderabad,Gold,397,Amma Foods Family Restaurant,Indian,4.8
338,21-06-2023,837.74,2534,Bangalore,Regular,38,Grand Tiffins Multicuisine,Italian,5.0
339,21-12-2023,1356.85,1739,Pune,Regular,436,Swagath Tiffins Punjabi,Mexican,4.6
340,27-08-2023,793.05,1339,Chennai,Regular,396,Taste of Delights Non-Veg,Mexican,4.8
341,25-03-2023,1373.68,114,Bangalore,Gold,91,Annapurna Mess Non-Veg,Italian,4.8
342,13-07-2023,919.8,1526,Pune,Regular,464,Ruchi Cafe Multicuisine,Italian,3.3
343,31-07-2023,960.54,1080,Chennai,Regular,111,Ruchi Dhaba Chinese,Mexican,4.2
344,10-12-2023,746.18,321,Chennai,Regular,315,Swagath Curry House Chinese,Mexican,4.7
345,22-09-2023,608.15,1474,Bangalore,Gold,277,Swagath Restaurant North Indian,Mexican,3.3
346,29-04-2023,938.52,2868,Hyderabad,Regular,383,Amma Biryani North Indian,Indian,3.1
347,28-08-2023,999.35,1485,Pune,Regular,430,Royal Delights South Indian,Mexican,4.1
348,10-09-2023,549.31,308,Bangalore,Regular,419,Darbar Delights Andhra,Chinese,3.6
349,16-02-2023,514.27,1883,Chennai,Gold,62,Spice Delights Andhra,Indian,3.1
350,03-02-2023,840.19,1730,Bangalore,Regular,112,Grand Cafe Punjabi,Chinese,3.2
351,09-07-2023,1387.05,2755,Pune,Regular,218,Sai Foods Pure Veg,Indian,4.1
352,21-03-2023,1043.46,1897,Chennai,Gold,96,Annapurna Biryani Non-Veg,Mexican,4.4
353,31-10-2023,1123.59,1105,Chennai,Gold,188,Swagath Mess Multicuisine,Chinese,4.6
354,15-01-2023,642.58,372,Chennai,Regular,391,Sri Biryani Family Restaurant,Indian,3.3
355,12-05-2023,339.08,1226,Hyderabad,Gold,333,Amma Mess Multicuisine,Chinese,3.1
356,06-11-2023,1234.61,2465,Hyderabad,Gold,67,Swagath Tiffins Andhra,Mexican,4.1
357,29-04-2023,1103.89,2184,Hyderabad,Regular,270,Taste of Biryani North Indian,Mexican,3.8
358,02-03-2023,705.35,312,Hyderabad,Gold,169,Ruchi Curry House Pure Veg,Italian,4.2
359,19-01-2023,260.34,2016,Pune,Regular,23,Amma Mess Punjabi,Chinese,3.8
360,27-01-2023,792.09,98,Pune,Regular,242,Classic Dhaba Punjabi,Mexican,4.0
361,23-09-2023,1174.93,1424,Pune,Gold,403,Sai Delights Pure Veg,Indian,3.6
362,09-12-2023,194.31,2004,Hyderabad,Regular,16,Sai Mess Andhra,Indian,4.6
363,29-03-2023,1200.79,2586,Hyderabad,Regular,484,Taste of Biryani Punjabi,Mexican,4.2
364,28-03-2023,313.78,1746,Hyderabad,Gold,174,Amma Biryani North Indian,Mexican,3.1
365,15-05-2023,816.48,2567,Bangalore,Gold,119,Spice Restaurant Non-Veg,Chinese,3.7
366,11-03-2023,1128.66,959,Chennai,Gold,187,Royal Kitchen North Indian,Chinese,3.8
367,22-10-2023,261.53,128,Hyderabad,Regular,14,Taste of Tiffins North Indian,Indian,3.8
368,17-02-2023,1120.32,1804,Hyderabad,Regular,188,Swagath Mess Multicuisine,Chinese,4.6
369,07-12-2023,486.28,1665,Bangalore,Regular,283,Grand Kitchen Punjabi,Chinese,4.6
370,17-10-2023,557.92,1666,Hyderabad,Regular,430,Royal Delights South Indian,Mexican,4.1
371,17-09-2023,1430.39,475,Bangalore,Gold,153,Annapurna Mess Andhra,Italian,4.7
372,28-08-2023,133.81,2101,Pune,Gold,281,Swagath Cafe Non-Veg,Italian,3.8
373,29-08-2023,1489.28,1301,Hyderabad,Regular,177,Udupi Restaurant South Indian,Indian,3.9
374,07-06-2023,161.54,2642,Pune,Gold,401,Darbar Eatery Pure Veg,Indian,4.6
375,20-02-2023,469.24,2873,Pune,Gold,153,Annapurna Mess Andhra,Italian,4.7
376,30-01-2023,462.68,496,Chennai,Regular,432,Hotel Eatery Pure Veg,Mexican,5.0
377,02-11-2023,213.1,2089,Hyderabad,Gold,398,Royal Tiffins Pure Veg,Indian,3.0
378,26-11-2023,838.49,2757,Chennai,Gold,272,New Dhaba Pure Veg,Indian,4.8
379,19-06-2023,1211.23,1538,Bangalore,Regular,323,Taste of Mess Chinese,Mexican,4.6
380,04-11-2023,908.79,2143,Hyderabad,Regular,240,New Mess Andhra,Indian,3.8
381,06-05-2023,1298.31,1431,Bangalore,Regular,217,Royal Eatery Family Restaurant,Indian,4.8
382,25-03-2023,594.54,1535,Chennai,Regular,367,Ruchi Restaurant Punjabi,Indian,4.6
383,19-09-2023,1122.1,2449,Pune,Gold,347,Amma Delights Chinese,Chinese,4.8
384,26-08-2023,992.15,223,Chennai,Gold,104,Grand Dhaba South Indian,Chinese,4.9
385,04-03-2023,1082.71,2,Pune,Gold,121,Sri Delights Non-Veg,Indian,4.1
386,16-04-2023,970.25,2292,Hyderabad,Gold,270,Taste of Biryani North Indian,Mexican,3.8
387,30-01-2023,1071.08,20,Hyderabad,Gold,417,Hotel Biryani North Indian,Mexican,3.0
388,25-11-2023,1023.3,2829,Bangalore,Regular,131,Hotel Restaurant Non-Veg,Italian,3.4
389,18-03-2023,893.16,1893,Hyderabad,Regular,288,Swagath Restaurant North Indian,Mexican,4.4
390,13-02-2023,640.58,2022,Bangalore,Regular,327,Royal Tiffins Chinese,Indian,3.2
391,12-10-2023,700.55,1078,Hyderabad,Gold,132,Spice Tiffins Chinese,Indian,3.7
392,28-09-2023,168.72,2907,Hyderabad,Regular,488,New Biryani North Indian,Chinese,4.1
393,01-02-2023,107.8,188,Hyderabad,Regular,452,Classic Delights Multicuisine,Chinese,4.4
394,22-06-2023,1282.13,918,Bangalore,Gold,344,Annapurna Kitchen North Indian,Indian,4.8
395,01-06-2023,315.02,1797,Bangalore,Regular,45,Annapurna Restaurant Punjabi,Mexican,3.0
396,03-09-2023,372.82,315,Chennai,Gold,438,Grand Biryani Pure Veg,Italian,3.2
397,17-05-2023,114.64,2316,Hyderabad,Regular,156,Sri Tiffins North Indian,Italian,3.8
398,20-07-2023,904.25,96,Pune,Regular,263,Grand Curry House Andhra,Indian,4.4
399,28-12-2023,583.52,834,Chennai,Gold,45,Annapurna Restaurant Punjabi,Mexican,3.0
400,28-02-2023,101.01,2690,Hyderabad,Regular,27,Darbar Dhaba Pure Veg,Italian,4.4
401,04-04-2023,996.34,1832,Chennai,Gold,359,Sri Foods South Indian,Mexican,4.8
402,09-12-2023,1341.11,197,Hyderabad,Gold,59,Sai Biryani Non-Veg,Chinese,4.6
403,31-10-2023,1158.77,1042,Pune,Gold,338,Grand Kitchen Non-Veg,Mexican,4.5
404,23-02-2023,669.78,1232,Pune,Gold,94,Taste of Eatery Andhra,Chinese,4.5
405,17-04-2023,1302.45,95,Bangalore,Gold,330,Udupi Eatery Multicuisine,Italian,3.9
406,27-12-2023,869.66,1675,Hyderabad,Regular,478,New Tiffins Pure Veg,Chinese,3.1
407,17-11-2023,482.4,1654,Chennai,Gold,428,Annapurna Foods Punjabi,Mexican,4.8
408,14-09-2023,787.55,2849,Pune,Regular,227,Udupi Curry House Chinese,Italian,3.5
409,05-05-2023,1042.16,1759,Chennai,Regular,117,Darbar Eatery North Indian,Indian,3.9
410,23-01-2023,286.19,19,Hyderabad,Regular,164,Udupi Mess Family Restaurant,Italian,3.5
411,18-08-2023,816.92,1350,Bangalore,Gold,101,Sai Kitchen South Indian,Mexican,3.9
412,20-10-2023,464.14,653,Chennai,Regular,126,Spice Tiffins North Indian,Italian,4.5
413,15-01-2023,1311.66,137,Hyderabad,Gold,259,Amma Curry House Family Restaurant,Mexican,3.7
414,22-10-2023,1259.75,2338,Pune,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3
415,07-11-2023,255.1,2535,Chennai,Gold,448,Amma Biryani Family Restaurant,Mexican,3.4
416,13-06-2023,1104.78,1283,Hyderabad,Regular,481,Sai Restaurant Non-Veg,Indian,4.2
417,01-01-2023,505.51,1933,Hyderabad,Regular,251,Grand Curry House Andhra,Chinese,3.9
418,11-05-2023,738.19,1369,Hyderabad,Regular,72,Sri Foods Chinese,Mexican,3.4
419,25-11-2023,391.1,1246,Chennai,Gold,341,Amma Biryani Family Restaurant,Chinese,3.2
420,20-12-2023,243.27,1672,Bangalore,Gold,378,New Mess North Indian,Italian,4.4
421,08-05-2023,530.89,1408,Chennai,Regular,403,Sai Delights Pure Veg,Indian,3.6
422,01-08-2023,985.99,468,Bangalore,Regular,389,Ruchi Mess Multicuisine,Italian,4.9
423,03-06-2023,696.34,1530,Bangalore,Gold,319,Darbar Eatery Family Restaurant,Indian,3.1
424,04-08-2023,701.69,1257,Bangalore,Gold,197,Sri Curry House North Indian,Mexican,4.7
425,13-03-2023,1034.45,1453,Pune,Regular,244,Amma Tiffins South Indian,Italian,4.3
426,24-11-2023,448.47,1607,Bangalore,Regular,12,Royal Foods Multicuisine,Mexican,3.4
427,29-01-2023,473.73,153,Pune,Gold,257,Sri Kitchen Family Restaurant,Italian,3.4
428,02-04-2023,122.37,635,Pune,Regular,104,Grand Dhaba South Indian,Chinese,4.9
429,10-06-2023,419.07,1033,Bangalore,Regular,65,Grand Eatery Non-Veg,Mexican,3.2
430,15-11-2023,416.19,1135,Bangalore,Regular,130,Royal Restaurant South Indian,Indian,4.6
431,15-06-2023,1292.09,1024,Chennai,Gold,464,Ruchi Cafe Multicuisine,Italian,3.3
432,20-04-2023,1264.35,1089,Hyderabad,Regular,484,Taste of Biryani Punjabi,Mexican,4.2
433,27-02-2023,1000.18,2400,Pune,Regular,425,Ruchi Curry House Punjabi,Chinese,4.2
434,30-09-2023,1346.12,2355,Pune,Regular,265,Udupi Curry House Andhra,Chinese,4.2
435,09-08-2023,806.75,1311,Bangalore,Regular,417,Hotel Biryani North Indian,Mexican,3.0
436,08-03-2023,1107.25,1771,Hyderabad,Regular,389,Ruchi Mess Multicuisine,Italian,4.9
437,13-11-2023,1442.45,1847,Bangalore,Regular,363,Annapurna Mess Pure Veg,Italian,4.9
438,02-03-2023,842.29,700,Pune,Gold,8,New Mess Punjabi,Indian,4.8
439,19-10-2023,1479.4,2568,Bangalore,Gold,194,New Dhaba Family Restaurant,Chinese,3.8
440,05-07-2023,854.8,181,Hyderabad,Regular,429,Annapurna Biryani Pure Veg,Chinese,4.3
441,05-02-2023,502.41,98,Pune,Regular,317,Darbar Cafe Pure Veg,Mexican,3.5
442,01-04-2023,1355.34,1289,Chennai,Gold,436,Swagath Tiffins Punjabi,Mexican,4.6
443,05-04-2023,447.05,1025,Pune,Gold,131,Hotel Restaurant Non-Veg,Italian,3.4
444,24-01-2023,1434.15,9,Bangalore,Gold,350,Classic Curry House South Indian,Mexican,3.2
445,22-11-2023,363.78,148,Pune,Regular,437,Swagath Tiffins Chinese,Indian,3.3
446,12-12-2023,583.75,657,Bangalore,Regular,188,Swagath Mess Multicuisine,Chinese,4.6
447,31-08-2023,1332.7,45,Hyderabad,Gold,476,Royal Curry House Multicuisine,Mexican,3.4
448,30-12-2023,647.16,129,Pune,Gold,494,Hotel Restaurant North Indian,Mexican,4.3
449,18-07-2023,787.53,1205,Chennai,Gold,408,Darbar Eatery Family Restaurant,Mexican,3.0
450,13-08-2023,460.23,643,Pune,Gold,269,Udupi Mess Pure Veg,Indian,3.5
451,10-06-2023,1053.86,2216,Bangalore,Regular,237,Grand Restaurant South Indian,Italian,4.5
452,22-10-2023,459.03,1731,Hyderabad,Regular,157,Sai Restaurant Family Restaurant,Italian,4.5
453,30-04-2023,295.85,586,Bangalore,Gold,403,Sai Delights Pure Veg,Indian,3.6
454,03-01-2023,1195.5,2567,Bangalore,Gold,428,Annapurna Foods Punjabi,Mexican,4.8
455,16-06-2023,662.45,1784,Pune,Regular,133,Spice Foods Non-Veg,Italian,4.5
456,22-12-2023,260.9,1821,Hyderabad,Regular,143,Classic Cafe Punjabi,Chinese,4.0
457,28-02-2023,1310.54,2225,Bangalore,Regular,320,Hotel Cafe Multicuisine,Italian,4.1
458,17-03-2023,1362.56,2691,Hyderabad,Gold,142,Ruchi Eatery Family Restaurant,Indian,4.6
459,17-09-2023,196.9,1823,Hyderabad,Regular,358,Udupi Cafe North Indian,Indian,5.0
460,09-09-2023,952.12,1932,Bangalore,Regular,84,Grand Mess Chinese,Chinese,3.2
461,03-08-2023,247.36,2390,Hyderabad,Gold,121,Sri Delights Non-Veg,Indian,4.1
462,05-08-2023,833.46,2930,Bangalore,Regular,55,Darbar Restaurant Multicuisine,Indian,3.5
463,08-01-2023,682.45,1289,Chennai,Gold,499,Annapurna Tiffins South Indian,Mexican,4.9
464,08-06-2023,598.83,2674,Hyderabad,Gold,57,Spice Mess Punjabi,Mexican,4.4
465,31-12-2023,1161.9,2116,Chennai,Gold,289,Sri Biryani Punjabi,Italian,4.8
466,19-06-2023,1141.11,1199,Pune,Gold,316,Darbar Tiffins Andhra,Chinese,4.8
467,03-08-2023,654.85,937,Chennai,Gold,438,Grand Biryani Pure Veg,Italian,3.2
468,15-08-2023,447.31,701,Hyderabad,Regular,78,Sri Kitchen Chinese,Indian,3.5
469,08-11-2023,955.06,1834,Bangalore,Gold,334,Darbar Tiffins Family Restaurant,Indian,4.0
470,22-06-2023,487.14,1577,Chennai,Gold,357,Grand Mess Punjabi,Italian,3.8
471,14-03-2023,1185.7,2810,Bangalore,Regular,232,New Dhaba Family Restaurant,Mexican,4.0
472,31-05-2023,919.75,526,Hyderabad,Regular,42,Udupi Mess North Indian,Chinese,3.2
473,17-04-2023,1491.83,168,Hyderabad,Gold,391,Sri Biryani Family Restaurant,Indian,3.3
474,24-06-2023,1161.94,2718,Hyderabad,Regular,343,Sai Cafe Andhra,Mexican,4.4
475,24-07-2023,354.71,1571,Pune,Gold,196,Hotel Curry House Chinese,Italian,5.0
476,11-03-2023,833.02,2117,Bangalore,Gold,250,Sai Foods Non-Veg,Mexican,3.4
477,07-12-2023,442.46,1733,Pune,Regular,35,Royal Biryani North Indian,Chinese,3.9
478,17-11-2023,170.89,2216,Bangalore,Regular,131,Hotel Restaurant Non-Veg,Italian,3.4
479,27-11-2023,925.22,1290,Hyderabad,Gold,287,Amma Cafe South Indian,Chinese,4.7
480,08-08-2023,532.08,1262,Pune,Gold,214,Amma Foods North Indian,Chinese,3.4
481,15-08-2023,887.3,2981,Chennai,Gold,391,Sri Biryani Family Restaurant,Indian,3.3
482,09-12-2023,555.21,763,Pune,Gold,283,Grand Kitchen Punjabi,Chinese,4.6
483,08-03-2023,1069.6,2101,Pune,Gold,35,Royal Biryani North Indian,Chinese,3.9
484,13-04-2023,509.03,719,Chennai,Gold,139,Ruchi Cafe South Indian,Mexican,4.8
485,22-03-2023,678.26,1019,Hyderabad,Gold,353,Sai Delights South Indian,Indian,4.8
486,27-10-2023,838.93,1133,Chennai,Gold,382,Annapurna Mess Andhra,Mexican,4.8
487,02-11-2023,535.12,230,Pune,Gold,268,Annapurna Biryani Multicuisine,Indian,3.8
488,30-05-2023,1201.51,1301,Hyderabad,Regular,159,Darbar Dhaba Punjabi,Mexican,4.9
489,21-03-2023,386.71,1684,Hyderabad,Regular,410,Darbar Mess Pure Veg,Italian,3.6
490,24-06-2023,125.35,362,Chennai,Gold,62,Spice Delights Andhra,Indian,3.1
491,28-08-2023,1224.42,2489,Hyderabad,Regular,428,Annapurna Foods Punjabi,Mexican,4.8
492,18-10-2023,1478.62,650,Chennai,Gold,114,Ruchi Mess Andhra,Indian,3.9
493,17-12-2023,698.79,2057,Chennai,Gold,399,Swagath Cafe Multicuisine,Chinese,3.2
494,11-04-2023,911.14,361,Pune,Gold,66,Swagath Dhaba Punjabi,Italian,4.7
495,29-08-2023,1291.76,2865,Hyderabad,Regular,23,Amma Mess Punjabi,Chinese,3.8
496,08-11-2023,1374.88,987,Bangalore,Regular,432,Hotel Eatery Pure Veg,Mexican,5.0
497,15-12-2023,872.66,1570,Bangalore,Regular,381,New Delights North Indian,Italian,4.6
498,02-12-2023,989.29,2119,Bangalore,Regular,12,Royal Foods Multicuisine,Mexican,3.4
499,04-06-2023,258.36,1561,Hyderabad,Gold,210,Annapurna Restaurant South Indian,Indian,4.7
500,17-02-2023,143.1,704,Chennai,Regular,69,Classic Tiffins Punjabi,Chinese,4.9
501,10-04-2023,1460.05,2305,Pune,Gold,417,Hotel Biryani North Indian,Mexican,3.0
502,12-01-2023,480.06,86,Chennai,Regular,237,Grand Restaurant South Indian,Italian,4.5
503,23-09-2023,1108.65,106,Pune,Regular,154,Spice Biryani Multicuisine,Chinese,4.7
504,24-06-2023,832.47,2499,Chennai,Regular,86,Sri Curry House Chinese,Indian,4.2
505,20-01-2023,1320.62,337,Pune,Gold,138,Classic Mess Punjabi,Indian,4.8
506,27-11-2023,1078.78,1951,Pune,Gold,423,Royal Tiffins Multicuisine,Indian,3.2
507,04-02-2023,455.99,1315,Hyderabad,Gold,361,Royal Dhaba Punjabi,Indian,4.5
508,12-01-2023,527.85,2069,Pune,Gold,282,Hotel Curry House Chinese,Indian,4.4
509,17-04-2023,764.57,2674,Hyderabad,Gold,6,Ruchi Restaurant South Indian,Chinese,4.8
510,04-12-2023,720.04,790,Bangalore,Regular,257,Sri Kitchen Family Restaurant,Italian,3.4
511,02-06-2023,186.07,1800,Bangalore,Regular,347,Amma Delights Chinese,Chinese,4.8
512,06-01-2023,1075.9,330,Chennai,Regular,234,Swagath Kitchen North Indian,Chinese,3.7
513,22-11-2023,1127.35,1337,Bangalore,Regular,212,Sai Delights North Indian,Indian,3.2
514,09-12-2023,840.69,1418,Chennai,Gold,88,Ruchi Eatery North Indian,Indian,4.8
515,21-04-2023,283.87,1430,Hyderabad,Regular,259,Amma Curry House Family Restaurant,Mexican,3.7
516,07-10-2023,524.46,2045,Pune,Regular,40,Royal Curry House Non-Veg,Indian,4.6
517,23-06-2023,417.31,2717,Bangalore,Regular,275,Classic Eatery South Indian,Italian,3.8
518,22-06-2023,383.82,1213,Pune,Regular,51,Sri Eatery South Indian,Italian,3.0
519,29-07-2023,287.01,628,Pune,Regular,421,Ruchi Foods Chinese,Indian,3.0
520,29-07-2023,1254.19,1828,Chennai,Regular,66,Swagath Dhaba Punjabi,Italian,4.7
521,27-02-2023,532.37,1604,Hyderabad,Regular,500,Grand Eatery Family Restaurant,Chinese,3.2
522,28-04-2023,1322.99,2472,Bangalore,Gold,321,Sai Restaurant Non-Veg,Chinese,4.7
523,17-12-2023,1403.79,410,Chennai,Gold,220,Spice Kitchen North Indian,Mexican,3.2
524,07-04-2023,890.78,2292,Hyderabad,Gold,81,Darbar Mess Chinese,Chinese,3.2
525,09-11-2023,515.98,439,Pune,Gold,21,Grand Biryani Family Restaurant,Indian,3.5
526,25-07-2023,1397.52,435,Hyderabad,Gold,175,Sai Biryani Non-Veg,Chinese,4.1
527,30-01-2023,1123.75,1924,Pune,Regular,244,Amma Tiffins South Indian,Italian,4.3
528,18-09-2023,311.35,898,Hyderabad,Gold,194,New Dhaba Family Restaurant,Chinese,3.8
529,06-02-2023,1231.09,1449,Pune,Gold,359,Sri Foods South Indian,Mexican,4.8
530,15-06-2023,757.94,1213,Pune,Regular,312,Udupi Curry House Chinese,Chinese,3.1
531,10-04-2023,947.56,2661,Chennai,Gold,306,Grand Dhaba Non-Veg,Chinese,4.8
532,31-12-2023,444.52,211,Bangalore,Regular,66,Swagath Dhaba Punjabi,Italian,4.7
533,26-05-2023,1236.68,2618,Chennai,Gold,278,Swagath Mess Non-Veg,Indian,3.5
534,20-06-2023,233.98,1159,Hyderabad,Regular,250,Sai Foods Non-Veg,Mexican,3.4
535,16-07-2023,499.11,1104,Bangalore,Regular,315,Swagath Curry House Chinese,Mexican,4.7
536,26-10-2023,946.71,2162,Bangalore,Gold,432,Hotel Eatery Pure Veg,Mexican,5.0
537,24-03-2023,1349.8,2072,Hyderabad,Regular,319,Darbar Eatery Family Restaurant,Indian,3.1
538,26-05-2023,1432.41,2805,Bangalore,Regular,470,Darbar Foods Multicuisine,Italian,3.6
539,29-09-2023,752.65,1210,Chennai,Gold,476,Royal Curry House Multicuisine,Mexican,3.4
540,17-04-2023,1387.89,1072,Bangalore,Regular,213,Amma Dhaba Punjabi,Indian,3.7
541,29-04-2023,1490.15,1573,Chennai,Gold,79,Amma Restaurant Family Restaurant,Mexican,4.9
